$GPRMC,225705.075,A,5002.41461,N,04502.35648,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225705.075,A,5002.41461,N,04502.35648,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225705.075,A,5002.41461,N,04502.35648,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225705.075,A,5002.41461,N,04502.35648,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225705.075,A,5002.41461,N,04502.35648,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225705.075,A,5002.41461,N,04502.35648,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225706.075,A,5002.41696,N,04502.35878,E,10.00,32.1,140411,0.0,E*57
$GPRMC,225706.075,A,5002.41696,N,04502.35878,E,10.00,32.1,140411,0.0,E*57
$GPRMC,225706.075,A,5002.41696,N,04502.35878,E,10.00,32.1,140411,0.0,E*57
$GPRMC,225706.075,A,5002.41696,N,04502.35878,E,10.00,32.1,140411,0.0,E*57
$GPRMC,225706.075,A,5002.41696,N,04502.35878,E,10.00,32.1,140411,0.0,E*57
$GPRMC,225706.075,A,5002.41696,N,04502.35878,E,10.00,32.1,140411,0.0,E*57
$GPRMC,225706.075,A,5002.41696,N,04502.35878,E,10.00,32.1,140411,0.0,E*57
$GPRMC,225706.075,A,5002.41696,N,04502.35878,E,10.00,32.1,140411,0.0,E*57
$GPRMC,225706.075,A,5002.41696,N,04502.35878,E,10.00,32.1,140411,0.0,E*57
$GPRMC,225706.075,A,5002.41696,N,04502.35878,E,10.00,32.1,140411,0.0,E*57
$GPRMC,225707.076,A,5002.41931,N,04502.36106,E,10.00,32.1,140411,0.0,E*54
$GPRMC,225707.076,A,5002.41931,N,04502.36106,E,10.00,32.1,140411,0.0,E*54
$GPRMC,225707.076,A,5002.41931,N,04502.36106,E,10.00,32.1,140411,0.0,E*54
$GPRMC,225707.076,A,5002.41931,N,04502.36106,E,10.00,32.1,140411,0.0,E*54
$GPRMC,225707.076,A,5002.41931,N,04502.36106,E,10.00,32.1,140411,0.0,E*54
$GPRMC,225707.076,A,5002.41931,N,04502.36106,E,10.00,32.1,140411,0.0,E*54
$GPRMC,225707.076,A,5002.41931,N,04502.36106,E,10.00,32.1,140411,0.0,E*54
$GPRMC,225707.076,A,5002.41931,N,04502.36106,E,10.00,32.1,140411,0.0,E*54
$GPRMC,225708.068,A,5002.42166,N,04502.36336,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225708.068,A,5002.42166,N,04502.36336,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225708.068,A,5002.42166,N,04502.36336,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225708.068,A,5002.42166,N,04502.36336,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225708.068,A,5002.42166,N,04502.36336,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225708.068,A,5002.42166,N,04502.36336,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225708.068,A,5002.42166,N,04502.36336,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225708.068,A,5002.42166,N,04502.36336,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225708.068,A,5002.42166,N,04502.36336,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225709.068,A,5002.42401,N,04502.36566,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225709.068,A,5002.42401,N,04502.36566,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225709.068,A,5002.42401,N,04502.36566,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225709.068,A,5002.42401,N,04502.36566,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225709.068,A,5002.42401,N,04502.36566,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225709.068,A,5002.42401,N,04502.36566,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225709.068,A,5002.42401,N,04502.36566,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225709.068,A,5002.42401,N,04502.36566,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225709.068,A,5002.42401,N,04502.36566,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225710.068,A,5002.42636,N,04502.36796,E,10.00,32.1,140411,0.0,E*59
$GPRMC,225710.068,A,5002.42636,N,04502.36796,E,10.00,32.1,140411,0.0,E*59
$GPRMC,225710.068,A,5002.42636,N,04502.36796,E,10.00,32.1,140411,0.0,E*59
$GPRMC,225710.068,A,5002.42636,N,04502.36796,E,10.00,32.1,140411,0.0,E*59
$GPRMC,225710.068,A,5002.42636,N,04502.36796,E,10.00,32.1,140411,0.0,E*59
$GPRMC,225710.068,A,5002.42636,N,04502.36796,E,10.00,32.1,140411,0.0,E*59
$GPRMC,225710.068,A,5002.42636,N,04502.36796,E,10.00,32.1,140411,0.0,E*59
$GPRMC,225710.068,A,5002.42636,N,04502.36796,E,10.00,32.1,140411,0.0,E*59
$GPRMC,225710.068,A,5002.42636,N,04502.36796,E,10.00,32.1,140411,0.0,E*59
$GPRMC,225710.068,A,5002.42636,N,04502.36796,E,10.00,32.1,140411,0.0,E*59
$GPRMC,225711.069,A,5002.42873,N,04502.37026,E,10.00,32.1,140411,0.0,E*5B
$GPRMC,225711.069,A,5002.42873,N,04502.37026,E,10.00,32.1,140411,0.0,E*5B
$GPRMC,225711.069,A,5002.42873,N,04502.37026,E,10.00,32.1,140411,0.0,E*5B
$GPRMC,225711.069,A,5002.42873,N,04502.37026,E,10.00,32.1,140411,0.0,E*5B
$GPRMC,225711.069,A,5002.42873,N,04502.37026,E,10.00,32.1,140411,0.0,E*5B
$GPRMC,225711.069,A,5002.42873,N,04502.37026,E,10.00,32.1,140411,0.0,E*5B
$GPRMC,225711.069,A,5002.42873,N,04502.37026,E,10.00,32.1,140411,0.0,E*5B
$GPRMC,225711.069,A,5002.42873,N,04502.37026,E,10.00,32.1,140411,0.0,E*5B
